1023673318,3036976898161482197,5335794242643524528,85,0
364997505,6063137425004207304,6145319363631399369,85,0
2683060233,10908116868730901100,6188855969864862531,85,0
341555515,6024077368661585184,3857697846674302182,85,0
296312731,9599395379611908949,3272181804325093863,85,0
4251927226,2013940806391257210,3105527521252841669,85,0
1221482245,15238077535245958220,3486498091080327444,85,0
581310032,11835598734267802774,3304418699209632497,85,0
4108777681,13942918381724450528,3602877072002716904,85,0
1534235206,15567613016938787177,2996569518023353243,85,0
1202448635,3968697755976433887,5265919033181950105,85,0
1739930420,11465622000216378842,4026976724171188469,85,0
3702116018,5137328499795988979,4174248236676082105,85,0
507842533,13373907722503148056,3826759934492076178,85,0
705572150,2667961618743392794,3274897082559827137,85,0
225860653,15797921948272330381,5608359417081775927,85,0
