3474928433,17629193767857327080,11074537020724036673,38,0
4063699057,10477285768264977324,10522740045142466580,38,0
2593386378,12911344038386061551,11109631971591401782,38,0
1743681649,5366345711828145429,10771984320128113623,38,0
4063699057,10517912224686765657,10385543241877008624,38,0
3412269000,11707217383196178875,11915375649028018559,38,0
273650308,5764969254585477162,10554129942375994631,38,0
2050154205,2128069892654076201,7017775742787535319,38,0
1727451743,9522331133580007638,11073812970931550318,38,0
4073732027,1935766705770277591,6403918810656559791,38,0
4073732027,17556599005594892954,6265176703956783895,38,0
1727451743,12127166677905708742,11007285263243748809,38,0
2629269034,15211272396709929344,10367507046448538275,38,0
1219241594,13917763195702764243,11328483426211006689,38,0
1613596951,16929897579433791979,6934887544492897232,38,0
