1975844890,9291309495218680605,11981699117680003932,207,0
1975844890,9070614713804420878,11401035520714230493,207,0
3404550879,2910681937309266189,11568407548913118759,207,0
3404550879,3035503148772448555,11520720093271776420,207,0
95685074,12157276023458785962,13559211017570588713,207,0
95685074,5135009103640218122,14264735348324588028,207,0
3770677201,2744280262771127571,10956481318598941925,207,0
2172610327,18405208807632471303,11544186999754835591,207,0
95685074,5912392824277654105,14337705322247970010,207,0
1472490742,12543390446872167694,12161638087013942171,207,0
2172610327,13762209981590417071,11466403342487252494,207,0
1472490742,3433070065758668440,12130485632608495709,207,0
4044159755,11750211589036113112,13928482736457937537,207,0
101138783,9247622101511748814,14030629935097413397,207,0
4184009,12131753539885149921,11360519505186565467,207,0
