3938008945,15660158172115353449,16805196392717068421,180,0
1541660179,14152103077061982084,17816254114933689096,180,0
3938008945,15725537225140422874,16402969011635812929,180,0
1541660179,14387164601415024806,18064208233506179081,180,0
2299150744,11630497146875393417,11855712032262254467,180,0
2299150744,15988711956148220914,11314552337674818995,180,0
1535789556,11389710345797976174,8400353170047698798,180,0
3668765234,16317476480506758520,16837505258359629354,180,0
1274908777,13067800579523695982,16270102059374798530,180,0
4044159755,12353125259745259959,15603050508110124163,180,0
2632711694,3937168137007617315,16138907979926524068,180,0
360885443,6283249782947988863,16365186957509213892,180,0
2632711694,245307490389565674,15978879680275606756,180,0
2632711694,18077914954822289575,15939950921339858534,180,0
360885443,6404837936282113806,16644158165921338082,180,0
