2123348085,5855754521452250922,11769698981549027079,92,0
3450605512,10913388664377369134,12048215027032789150,92,0
2508932890,4914082829923342785,10834697776645046050,92,0
450372022,15890266010589142850,11362696123836452783,92,0
2955905457,3707208225458814624,11260047002491121606,92,0
2955905457,261090855098712279,10628208759900597011,92,0
494392686,6460459180189150637,11442532187157728763,92,0
3450233062,5085100950328690024,10662051129379710470,92,0
3450233062,12713114493526223856,10831715737863661748,92,0
3745880705,4310671886166560278,11074437479434757131,92,0
3745880705,4352387258589686227,11324881875829582948,92,0
2793804870,5366851015268847925,11278160039130675885,92,0
3854087035,10901836048439111646,10896928635913507358,92,0
3165298873,3506176355621083356,11709799413338652379,92,0
1249567619,3214245384757672499,11797644968415068351,92,0
