1912435404,2624065652868263922,13790669547598886146,104,0
2018386414,10794068714491427321,12822313864207815207,104,0
2298709817,5791980431162919238,12673642755312844447,104,0
364997505,11248321282346711440,14027825783250923613,104,1
3527933751,6797257879816089838,13300684461343973544,104,0
3187356350,6023446244085855727,13317091515479331063,104,0
2958402539,6416679711011836105,13751966033931146163,104,0
581310032,11842694131914953535,13832797687842212087,104,0
1530266988,11633865066400262617,13645794524022131639,104,0
3337345562,8417215919225139930,13075966665578665625,104,0
1568186606,6719743907770958663,13284669550500796020,104,0
101138783,9081489734226020616,13613311656267790977,104,0
2620632269,1617391563128939078,12681198496020783342,104,0
2710965750,14188603035158459213,13827264197981785786,104,0
1284522655,11216851837896987029,13614835327584340875,104,0
