3450605512,10960657051506104472,7770497022577657092,109,0
1023673318,7726991010340905395,8843725400582926715,109,0
1464876204,3544567802055351706,7270824135109808078,109,0
2593386378,8475988678702958673,7257548043279149980,109,0
3823270226,11036357747499460592,18287914388237804192,109,0
273650308,11117311108823698013,8218125304580133586,109,0
3527933751,6779784879025883372,7899994031762999631,109,0
3612231610,5975242100358263710,7593676062194150485,109,0
798310003,9301272519522256206,317772072108216897,109,0
1817754702,3157190143594637500,6543165514275747915,109,0
2577192215,10675561151040850935,7335498684612206434,109,0
161451359,15986937065740091034,2761958941153153118,109,0
3702116018,4459668139739958074,8243079996576349001,109,1
4021319330,9330517877803409382,6679269613531709193,109,0
1727451743,10763619698210829201,7267124832530250357,109,0
2010043969,5805770138270528026,8204070874498566771,109,0
1055984821,6835022934588706763,7767510242183655275,109,0
