983974413,605754568484010447,11557974561296545938,219,0
983974413,259595975456634186,11126577957180678583,219,0
983974413,3626458286265889076,11242333188484785447,219,0
983974413,158109390065830638,11208033987668420958,219,0
983974413,3764974628032829574,11284133330601576602,219,0
983974413,3802264487598848366,11543864305267627402,219,0
983974413,415863082062470262,11311462216087478878,219,0
983974413,3664491643370540010,12001698168297462237,219,0
983974413,639992394243405777,12035636368511856383,219,0
232186742,11467667212136282494,7716976714056027409,219,0
