2590410305,2136192403294476249,8606825402603520093,24,0
2590410305,17776703702205814084,9073762255597922180,24,0
767172170,11916583121484657345,8918819489309486400,24,0
858283476,4223609076507891712,8893927044249371083,24,0
413467335,17839090829438270193,8252230901190072924,24,0
1042794194,18074300087710384443,5163921875271404746,24,0
273650308,10885851193739458320,8741979596809196680,24,0
3948448530,16579411233061962437,9575091089252069186,24,0
1471393596,15340129716410947653,8595094429600726705,24,0
3948448530,18149425705824009506,9335903260967099853,24,0
2748279723,1442492701743975213,8570068157622441303,24,0
3948448530,18393484267516890998,9459737274207546990,24,0
4220679241,17574014255167322951,8263141105942216001,24,0
1496416142,8813383422980344542,8415542630274144739,24,0
1476467240,17909877461223930512,7780633325831451154,24,0
4104186462,12894514849853700952,8232442784230134113,24,0
