3815638364,8197044673556706392,5089734846482995294,193,0
767172170,12051570494739840197,4196364919841478550,193,0
1707549229,8322773123109707968,4343056766266604807,193,0
2260780669,9365950890103052266,912791415705753631,193,0
2260780669,9314296263324231471,1300931823686356393,193,0
1279125660,5218308111173756913,5818256124349313312,193,0
705572150,15811320164739767732,1784107290874306221,193,0
2812309316,5134825220978659897,3939256452229848490,193,0
2812309316,11012770153626153316,3821856278552280925,193,0
561473234,14099144733361741614,1685476218766363603,193,0
561473234,11691047932869048568,1875203315314352461,193,0
3945822728,5972526267842278254,4343516611063108664,193,0
561473234,14337030550884155370,1923362036288777359,193,0
3945822728,10902526099403952571,4240876994442745926,193,0
810299680,4036275417564291079,4823417788656792959,193,0
2010043969,5805770138270528026,4765289808681357792,193,0
