1925058329,17471590857502454044,17398791341837105100,162,1
1925058329,1703949810859942523,17945060024687377104,162,1
1925058329,1902607243916530331,17978780117851757671,162,1
1925058329,1713849409818445051,17635168311606294309,162,1
1925058329,1720696974970324117,18054481003769291903,162,1
1925058329,1909454809068409397,17842346547463101019,162,1
1534235206,8463903375149150767,274618391256565842,162,1
272443216,8726875622468934185,17716001065054625395,162,1
272443216,8088352437948853736,398252659348795444,162,1
3979183902,5288411412508682196,9337782014192712685,162,1
3979183902,3309894834453848804,9086262441404260906,162,1
3979183902,1903107895402675744,9263072243465734180,162,1
3979183902,2051523836128118770,9371406394008416794,162,1
3979183902,1869613567181912556,9385101524312174926,162,1
3979183902,1849070871726275358,9181514907586876609,162,1
