3765831083,9811869990046697474,6478421334723694597,28,1
1023673318,8135025771196232638,6578990051155082690,28,1
1743681649,5823944786310636505,5823944786310636505,28,1
3865272929,5852744616459880759,5852744616459880759,28,1
1358475337,6632644681076381787,6632644681076381787,28,1
707328739,6514370262549563637,6514370262549563637,28,1
3865272929,6670583871012626237,6670583871012626237,28,1
1130514715,6181873578174501626,6181873578174501626,28,1
2017958425,5793027459843227146,5793027459843227146,28,1
1352657635,5763982640475253632,5763982640475253632,28,1
798310003,1823899398017865224,1823899398017865224,28,1
601345793,1601114930423213049,1601114930423213049,28,1
3019840137,5819721433336405789,5819721433336405789,28,1
2129760263,7928648243474644949,5058790731112947124,28,1
1885726278,5034754428265161952,5034754428265161952,28,1
677042398,12893810764180713404,6042249770488918640,28,1
2010043969,5805770138270528026,5805770138270528026,28,1
1055984821,6835022934588706763,6835022934588706763,28,1
