3761625111,11895584379507063834,15952693934221032600,134,0
1743681649,6587457068046666270,16085571834173537449,134,0
3412269000,11315422336019113497,16983048565616162635,134,0
2593386378,12535209614441962453,15875371221258496760,134,0
273650308,11117311108823698013,16273129439678404058,134,0
3668765234,14735090304390992898,16902149592542414522,134,0
2629269034,15110465356722872024,16618794390647183261,134,0
2629269034,11563319486127124069,16963494966806763015,134,0
2812309316,4416125302328374890,16922200411106994743,134,0
1613596951,16582101259551506934,16450936334910673123,134,0
1613596951,16793422777372274709,16506059018953368716,134,0
125580899,11115485872354209448,16648216325461071249,134,0
1656424883,4673738981150465355,16579395517564986150,134,0
977932115,11221498996816612763,16486599716943591116,134,0
1732707485,10000918087244640553,15225647792213641097,134,0
1055984821,6835022934588706763,16378675370561537763,134,0
