2463353239,12117657302241364388,7073032769782612415,221,0
1912435404,2651455913475780186,6842770583702337912,221,0
1472490742,3822964250623992640,7857255474057815346,221,0
1472490742,12811520672572120209,7640327447727660013,221,0
2793804870,4324786456929712665,7749764129371038080,221,0
2754953167,5758581749677303029,6425171192530316709,221,0
2793804870,4924842857770825673,7834886356739275408,221,0
907391542,4407061912637705340,7977687933472767267,221,0
1284522655,11179267176070915253,7209422849336019374,221,0
4080902996,4370531230265005031,8281854957606650591,221,0
907391542,4370408391176743064,7796979813020331337,221,0
977932115,6522529080367255895,7925727346125110093,221,0
4080902996,6552511294426104609,8352381073690892499,221,0
4080902996,7134057528606821166,8070337022417777341,221,0
907391542,4642988177125709304,7573306385851781760,221,0
2459737663,1624945476614305209,7674440839707311302,221,0
